date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:20	196412/196412	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:21%20GMT	https://www.fernandopuente.es/assets/images/acciona/animation2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/acciona/animation2.jpg	(from https://www.fernandopuente.es/work/acciona.html)
10:52:20	3353/3353	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Aug%202020%2016:19:01%20GMT	https://www.fernandopuente.es/work/assets/images/acciona/video.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/work/assets/images/acciona/video.jpg	(from https://www.fernandopuente.es/work/acciona.html)
10:52:20	623/623	---M--	300	error ('Multiple%20Choices')	text/html	date:Sun,%2028%20Feb%202021%2015:52:21%20GMT	https://www.fernandopuente.es/assets/images/acciona/acciona.webm	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/acciona/acciona.webm	(from https://www.fernandopuente.es/work/acciona.html)
10:52:21	212064/212064	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:21%20GMT	https://www.fernandopuente.es/assets/images/acciona/video.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/acciona/video.jpg	(from https://www.fernandopuente.es/work/acciona.html)
10:52:21	36793/36793	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Feb%202021%2015:52:22%20GMT	https://www.fernandopuente.es/assets/images/acciona/mobile1.png	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/acciona/mobile1.png	(from https://www.fernandopuente.es/work/acciona.html)
10:52:21	32438/32438	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Feb%202021%2015:52:22%20GMT	https://www.fernandopuente.es/assets/images/acciona/mobile2.png	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/acciona/mobile2.png	(from https://www.fernandopuente.es/work/acciona.html)
10:52:22	350036/350036	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:22%20GMT	https://www.fernandopuente.es/assets/images/movistar/home4.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/movistar/home4.jpg	(from https://www.fernandopuente.es/work/movistar.html)
10:52:22	72954/72954	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:22%20GMT	https://www.fernandopuente.es/assets/images/movistar/video1.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/movistar/video1.jpg	(from https://www.fernandopuente.es/work/movistar.html)
10:52:22	85473/85473	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:23%20GMT	https://www.fernandopuente.es/assets/images/movistar/video2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/movistar/video2.jpg	(from https://www.fernandopuente.es/work/movistar.html)
10:52:22	125664/125664	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:23%20GMT	https://www.fernandopuente.es/assets/images/movistar/ficha3.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/movistar/ficha3.jpg	(from https://www.fernandopuente.es/work/movistar.html)
10:52:22	88622/88622	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:23%20GMT	https://www.fernandopuente.es/assets/images/movistar/ficha.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/movistar/ficha.jpg	(from https://www.fernandopuente.es/work/movistar.html)
10:52:23	381607/381607	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:23%20GMT	https://www.fernandopuente.es/assets/images/movistar/foto6.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/movistar/foto6.jpg	(from https://www.fernandopuente.es/work/movistar.html)
10:52:23	60156/60156	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Feb%202021%2015:52:24%20GMT	https://www.fernandopuente.es/assets/images/movistar/mobile1.png	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/movistar/mobile1.png	(from https://www.fernandopuente.es/work/movistar.html)
10:52:23	46506/46506	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Feb%202021%2015:52:24%20GMT	https://www.fernandopuente.es/assets/images/movistar/mobile2.png	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/movistar/mobile2.png	(from https://www.fernandopuente.es/work/movistar.html)
10:52:23	1/1	---M--	200	added ('OK')	text/plain	etag:%225fc55f1d-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/rib7ftk.css)
10:52:24	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2028%20Feb%202021%2015:52:24%20GMT	https://www.fernandopuente.es/photography	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/photography	(from https://www.fernandopuente.es/photography/index.html)
10:52:24	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2028%20Feb%202021%2015:52:25%20GMT	https://www.fernandopuente.es/photography	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/photography	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:24	166171/166171	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:25%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/quiron1.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/quiron1.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:24	314/314	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20May%202020%2023:40:04%20GMT	https://www.fernandopuente.es/assets/images/arrow-up-right.svg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/arrow-up-right.svg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:24	105780/105780	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:25%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/quiron2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/quiron2.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:25	87613/87613	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:26%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/quiron3.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/quiron3.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:25	157553/157553	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:26%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/quiron4.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/quiron4.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:25	181050/181050	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:26%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/amparito1.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/amparito1.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:25	186642/186642	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:26%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/amparito2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/amparito2.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:26	589600/589600	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:26%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/lendoiro1.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/lendoiro1.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:26	173610/173610	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:27%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/lendoiro2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/lendoiro2.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:26	209642/209642	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:27%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/lendoiro3.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/lendoiro3.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:26	187212/187212	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:27%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/kia1.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/kia1.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:26	187450/187450	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:27%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/kia2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/kia2.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:27	179630/179630	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:27%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/kia3.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/kia3.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:27	341802/341802	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:28%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/adalab1.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/adalab1.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:27	112707/112707	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:28%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/adalab2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/adalab2.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:27	85985/85985	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:28%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/adalab3.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/adalab3.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:27	80714/80714	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:28%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/adalab4.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/adalab4.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:28	324647/324647	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:28%20GMT	https://www.fernandopuente.es/assets/images/photography/commercial/globo.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/commercial/globo.jpg	(from https://www.fernandopuente.es/photography/commercial.html)
10:52:28	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2028%20Feb%202021%2015:52:29%20GMT	https://www.fernandopuente.es/photography	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/photography	(from https://www.fernandopuente.es/photography/personal.html)
10:52:28	225901/225901	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:29%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal5.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal5.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:28	184697/184697	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:29%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal2.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:28	53390852/53390852	---M--	200	added ('OK')	video/mp4	date:Sun,%2028%20Feb%202021%2015:52:21%20GMT	https://www.fernandopuente.es/assets/images/acciona/acciona.mp4	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/acciona/acciona.mp4	(from https://www.fernandopuente.es/work/acciona.html)
10:52:29	175517/175517	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:29%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal3.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal3.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:29	159734/159734	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:30%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal4.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal4.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:29	490602/490602	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:30%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/analogg2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/analogg2.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:29	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2028%20Feb%202021%2015:52:30%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal32.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal32.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:29	402013/402013	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:30%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal32.JPG	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal32.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:30	127381/127381	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:30%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal8b.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal8b.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:30	82068/82068	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:31%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal9.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal9.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:30	89617/89617	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:31%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal10.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal10.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:30	131301/131301	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:31%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal11.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal11.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:30	143471/143471	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:31%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal12.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal12.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:31	120642/120642	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:31%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal13.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal13.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:31	203745/203745	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:32%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal22.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal22.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:31	132623/132623	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:32%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal7.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal7.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:31	116903/116903	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:32%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal6.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal6.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:32	564746/564746	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:32%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal28.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal28.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:32	266929/266929	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:33%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal20.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal20.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:32	185412/185412	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:33%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal21.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal21.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:32	1423425/1423425	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:33%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal18.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal18.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:32	94650/94650	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:33%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal19.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal19.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:33	501699/501699	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:33%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal26.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal26.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:33	215138/215138	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:34%20GMT	https://www.fernandopuente.es/assets/images/photography/personal/personal23.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/personal/personal23.jpg	(from https://www.fernandopuente.es/photography/personal.html)
10:52:33	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2028%20Feb%202021%2015:52:34%20GMT	https://www.fernandopuente.es/photography	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/photography	(from https://www.fernandopuente.es/photography/journal.html)
10:52:33	329514/329514	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:34%20GMT	https://www.fernandopuente.es/assets/images/photography/journal/journal1.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/journal/journal1.jpg	(from https://www.fernandopuente.es/photography/journal.html)
10:52:34	148329/148329	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:34%20GMT	https://www.fernandopuente.es/assets/images/photography/journal/journal2.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/journal/journal2.jpg	(from https://www.fernandopuente.es/photography/journal.html)
10:52:34	182496/182496	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:35%20GMT	https://www.fernandopuente.es/assets/images/photography/journal/journal3.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/journal/journal3.jpg	(from https://www.fernandopuente.es/photography/journal.html)
10:52:34	264897/264897	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:35%20GMT	https://www.fernandopuente.es/assets/images/photography/journal/journal4.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/journal/journal4.jpg	(from https://www.fernandopuente.es/photography/journal.html)
10:52:34	972676/972676	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:35%20GMT	https://www.fernandopuente.es/assets/images/photography/journal/journal5.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/journal/journal5.jpg	(from https://www.fernandopuente.es/photography/journal.html)
10:52:34	267639/267639	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:35%20GMT	https://www.fernandopuente.es/assets/images/photography/journal/journal6.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/journal/journal6.jpg	(from https://www.fernandopuente.es/photography/journal.html)
10:52:35	261098/261098	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2015:52:35%20GMT	https://www.fernandopuente.es/assets/images/photography/journal/journal7.jpg	C:/Users/Andy/Desktop/mine/https___www.fernandopuente.es_/www.fernandopuente.es/assets/images/photography/journal/journal7.jpg	(from https://www.fernandopuente.es/photography/journal.html)
